Scalar_B,BX_GSE,BY_GSM,BZ_GSM,SW_Temp,SW_Density,SW_Speed,Flow_Pressure,E_Field,Dst,time
6.6,2.4,-5.7,1.7,145981.0,2.0,416.0,0.64,-0.71,-17,1687395600
6.7,2.2,-6.1,0.7,108444.0,2.0,419.0,0.64,-0.29,-15,1687399200
6.8,2.4,-5.9,0.4,95858.0,1.9,413.0,0.67,-0.17,-13,1687402800
6.6,2.2,-5.5,-2.3,98172.0,1.8,415.0,0.6,0.95,-12,1687406400
6.7,2.0,-6.1,-1.6,106258.0,2.0,412.0,0.65,0.66,-15,1687410000
7.1,1.6,-6.5,-2.0,87622.0,1.9,418.0,0.63,0.84,-16,1687413600
7.4,0.0,-6.0,-3.4,63303.0,2.3,428.0,0.78,1.46,-15,1687417200
6.8,-2.3,-1.3,-5.5,72283.0,2.9,425.0,0.99,2.34,-17,1687420800
7.0,3.0,-6.0,1.3,91104.0,2.7,400.0,0.8,-0.52,-30,1687424400
6.5,3.0,-5.4,-0.0,111966.0,3.3,401.0,1.0,0.0,-26,1687428000
6.4,4.3,-3.1,3.2,87213.0,3.5,394.0,1.06,-1.26,-25,1687431600
5.6,0.8,-0.1,-4.1,100781.0,5.4,400.0,1.72,1.64,-22,1687435200
5.9,-2.4,0.5,-5.3,71794.0,5.9,412.0,1.94,2.18,-22,1687438800
6.2,-2.3,-0.4,-5.5,75475.0,5.9,415.0,1.97,2.28,-25,1687442400
6.3,-3.1,-1.3,-5.1,68542.0,5.9,416.0,1.95,2.12,-28,1687446000
6.3,-2.8,-2.4,-4.9,66603.0,5.9,412.0,1.9,2.02,-31,1687449600
6.3,-2.0,-1.8,-5.5,68339.0,6.0,404.0,1.86,2.22,-34,1687453200
5.9,-2.0,-3.1,-4.4,74104.0,6.1,400.0,1.86,1.76,-38,1687456800
5.5,-2.0,-3.1,-3.5,78014.0,6.6,396.0,1.93,1.39,-39,1687460400
5.4,-1.7,-2.4,-3.5,83028.0,6.4,388.0,1.8,1.36,-35,1687464000
5.5,-2.4,-2.3,-3.7,81851.0,6.5,392.0,1.84,1.45,-30,1687467600
5.6,-1.2,-2.9,-2.0,89324.0,7.0,385.0,1.91,0.77,-29,1687471200
5.2,-0.4,-1.9,-4.1,90482.0,6.5,381.0,1.73,1.56,-33,1687474800
5.7,-1.4,-5.2,0.2,88540.0,6.5,385.0,1.72,-0.08,-34,1687478400
6.0,-1.7,-5.5,-0.5,84823.0,6.2,387.0,1.64,0.19,-30,1687482000
5.9,-1.7,-5.1,1.2,94336.0,6.3,382.0,1.64,-0.46,-25,1687485600
5.6,0.4,-4.5,-0.4,95326.0,6.0,369.0,1.49,0.15,-19,1687489200
5.4,0.1,-4.7,0.3,118248.0,6.4,378.0,1.66,-0.11,-18,1687492800
5.3,3.3,-3.4,-0.7,87649.0,4.4,347.0,1.04,0.24,-19,1687496400
5.8,1.4,-4.9,1.7,133346.0,6.7,371.0,1.69,-0.63,-20,1687500000
5.7,1.2,-3.0,-0.3,142458.0,6.9,372.0,1.75,0.11,-17,1687503600
5.8,4.0,-1.7,-2.2,97606.0,5.0,351.0,1.16,0.77,-17,1687507200
5.9,3.4,-2.5,-3.1,87715.0,4.8,352.0,1.1,1.09,-19,1687510800
5.8,0.2,-2.6,-4.3,121250.0,6.7,378.0,1.75,1.63,-15,1687514400
6.0,-0.3,-3.1,-2.8,117391.0,6.6,377.0,1.7,1.06,-16,1687518000
6.3,1.3,-3.1,-3.2,134979.0,7.0,371.0,1.75,1.19,-18,1687521600
6.0,-0.0,1.2,-5.1,136570.0,6.8,378.0,1.76,1.93,-18,1687525200
5.9,0.8,-3.9,0.5,148138.0,7.0,371.0,1.78,-0.19,-23,1687528800
6.0,0.2,-4.6,-2.1,139957.0,6.8,375.0,1.75,0.79,-23,1687532400
6.1,-1.9,-2.9,-4.1,120076.0,6.2,390.0,1.7,1.6,-20,1687536000
7.3,-1.0,-4.8,-3.5,138497.0,6.5,398.0,1.89,1.39,-23,1687539600
6.8,-0.6,-4.4,-2.2,164326.0,6.7,404.0,2.03,0.89,-28,1687543200
6.0,1.2,-5.2,0.1,212618.0,5.6,401.0,1.73,-0.04,-29,1687546800
7.2,-1.5,-5.1,-3.1,191651.0,4.6,422.0,1.57,1.31,-27,1687550400
7.9,0.1,-7.1,-1.4,179838.0,4.0,428.0,1.38,0.6,-30,1687554000
9.0,2.7,-8.3,0.9,147558.0,2.8,427.0,0.98,-0.38,-29,1687557600
9.0,4.7,-7.3,0.4,116941.0,3.4,421.0,1.14,-0.17,-26,1687561200
9.3,4.5,-7.5,2.4,93397.0,3.4,415.0,1.06,-1.0,-25,1687564800
10.0,3.7,-7.2,3.2,61988.0,2.7,414.0,0.87,-1.32,-26,1687568400
10.4,3.9,-4.0,8.4,50927.0,2.5,408.0,0.8,-3.43,-26,1687572000
10.4,3.7,-8.4,2.8,86698.0,2.7,418.0,0.89,-1.17,-22,1687575600
10.4,1.5,-8.4,-5.6,105045.0,3.1,413.0,0.97,2.31,-20,1687579200
9.9,-1.9,-5.8,-6.0,67494.0,4.7,437.0,1.71,2.62,-23,1687582800
9.3,2.6,-7.6,-0.6,175128.0,2.9,428.0,0.98,0.26,-35,1687586400
9.1,3.8,-6.7,3.1,169514.0,2.1,438.0,0.77,-1.36,-30,1687590000
9.0,3.9,-7.5,2.1,145966.0,2.2,433.0,0.77,-0.91,-26,1687593600
8.6,3.1,-7.5,-0.2,156596.0,2.3,445.0,0.85,0.09,-22,1687597200
8.5,5.9,-4.7,0.7,143418.0,2.3,424.0,0.83,-0.3,-21,1687600800
8.0,1.8,-5.7,3.1,154552.0,2.2,470.0,0.9,-1.46,-24,1687604400
7.0,2.6,-5.6,2.1,110497.0,1.9,456.0,0.75,-0.96,-25,1687608000
6.6,5.0,-2.5,1.6,104469.0,1.6,432.0,0.64,-0.69,-24,1687611600
6.7,6.2,0.2,1.4,108628.0,1.8,418.0,0.73,-0.59,-25,1687615200
6.1,5.7,-1.4,-1.0,102687.0,1.7,421.0,0.6,0.42,-31,1687618800
6.1,-0.6,-1.0,-4.2,92049.0,2.2,473.0,0.91,1.99,-28,1687622400
5.9,3.3,-2.0,-0.7,101319.0,1.8,441.0,0.66,0.31,-27,1687626000
6.5,-0.9,3.8,-5.0,57670.0,3.1,465.0,1.2,2.33,-25,1687629600
5.8,-0.9,0.5,-4.5,96660.0,2.9,469.0,1.18,2.11,-22,1687633200
9.2,-2.2,-6.3,-5.1,116891.0,4.3,497.0,1.95,2.53,-18,1687636800
11.5,2.8,-2.8,-9.0,267609.0,5.2,488.0,2.34,4.39,-27,1687640400
9.4,2.1,4.7,-5.5,398320.0,5.1,499.0,2.46,2.74,-29,1687644000
9.6,3.4,2.7,-7.8,297793.0,5.0,488.0,2.24,3.81,-33,1687647600
9.9,0.9,0.5,-9.2,188046.0,4.8,501.0,2.17,4.61,-51,1687651200
9.7,-5.1,-4.4,-6.2,145401.0,4.4,545.0,2.3,3.38,-57,1687654800
8.5,-5.6,-5.7,1.9,66071.0,10.9,513.0,5.23,-0.97,-41,1687658400
8.0,-4.8,-5.7,2.7,80886.0,7.4,512.0,3.45,-1.38,-38,1687662000
8.3,-2.5,-6.3,2.2,88047.0,4.6,519.0,2.2,-1.14,-34,1687665600
8.6,-4.4,-6.2,3.9,49393.0,3.3,492.0,1.38,-1.92,-43,1687669200
8.2,-4.6,-6.2,2.4,119944.0,3.3,484.0,1.39,-1.16,-41,1687672800
8.3,0.2,-6.3,3.1,148973.0,2.7,506.0,1.25,-1.57,-36,1687676400
8.5,5.3,-4.6,3.9,134151.0,3.0,534.0,1.52,-2.08,-31,1687680000
9.2,1.2,-7.4,5.2,146129.0,3.1,515.0,1.44,-2.68,-29,1687683600
9.5,-1.2,-8.2,4.3,149245.0,2.8,518.0,1.32,-2.23,-28,1687687200
9.3,-2.2,-8.6,2.3,165519.0,3.5,511.0,1.61,-1.18,-28,1687690800
9.6,0.8,-9.2,2.1,160251.0,3.3,515.0,1.53,-1.08,-29,1687694400
9.3,3.7,-7.0,3.6,200320.0,3.1,519.0,1.5,-1.87,-29,1687698000
8.4,2.9,-6.8,-2.4,212525.0,3.5,505.0,1.66,1.21,-28,1687701600
9.1,0.4,-7.1,-4.7,193841.0,3.3,521.0,1.72,2.45,-33,1687705200
9.2,2.3,-6.1,-4.8,208059.0,3.5,510.0,1.74,2.45,-37,1687708800
8.9,3.3,-7.7,-2.2,206589.0,2.9,517.0,1.48,1.14,-45,1687712400
9.0,6.0,-6.5,0.1,194341.0,2.3,521.0,1.19,-0.05,-44,1687716000
8.7,6.3,-5.1,2.9,196685.0,2.3,529.0,1.29,-1.53,-43,1687719600
7.7,5.3,-5.0,1.7,217866.0,1.9,538.0,1.26,-0.91,-36,1687723200
7.4,3.9,-5.3,1.0,312549.0,2.0,568.0,1.22,-0.57,-31,1687726800
6.9,3.3,-4.5,0.3,362923.0,2.1,576.0,1.27,-0.17,-31,1687730400
6.9,5.0,-3.7,0.5,307043.0,1.6,551.0,0.97,-0.28,-34,1687734000
6.5,3.4,-4.9,-0.5,335457.0,2.0,571.0,1.21,0.29,-34,1687737600
6.2,4.9,-1.9,0.1,243138.0,1.6,543.0,0.88,-0.05,-35,1687741200
5.8,4.0,-2.3,-0.7,292493.0,1.7,556.0,1.05,0.39,-34,1687744800
6.3,4.5,-3.4,1.2,259431.0,1.6,564.0,1.02,-0.68,-30,1687748400
5.7,1.9,-3.2,-2.0,307051.0,2.1,588.0,1.34,1.18,-28,1687752000
5.6,0.9,-3.0,-2.5,292342.0,2.1,600.0,1.41,1.5,-32,1687755600
5.7,3.6,-1.6,0.5,233254.0,1.7,557.0,0.98,-0.28,-29,1687759200
5.6,4.9,-1.4,1.0,220511.0,1.5,531.0,0.85,-0.53,-25,1687762800
5.4,4.3,-2.4,0.2,207481.0,1.5,539.0,0.81,-0.11,-22,1687766400
5.5,5.2,-1.2,-0.2,201214.0,1.6,523.0,0.88,0.1,-24,1687770000
5.6,4.6,-2.3,-1.2,177333.0,1.7,530.0,0.9,0.64,-26,1687773600
5.7,4.6,-1.7,-1.3,151330.0,1.8,528.0,0.95,0.69,-27,1687777200
5.9,4.7,-2.0,-0.5,154102.0,2.0,519.0,1.01,0.26,-25,1687780800
